date,0,1
2020-02-27,1,0
2020-02-28,0,1
2020-02-29,1,0
2020-03-01,2,0
2020-03-02,0,0
2020-03-03,2,0
2020-03-04,3,0
2020-03-05,1,1
2020-03-06,4,0
2020-03-07,3,0
2020-03-08,5,0
2020-03-09,6,1
2020-03-10,10,0
2020-03-11,9,0
2020-03-12,23,0
2020-03-13,13,0
2020-03-14,21,0
2020-03-15,28,0
2020-03-16,33,0
2020-03-17,35,0
2020-03-18,56,0
2020-03-19,66,1
2020-03-20,82,1
2020-03-21,81,3
2020-03-22,74,1
2020-03-23,97,1
2020-03-24,111,0
2020-03-25,120,1
2020-03-26,111,2
2020-03-27,114,1
2020-03-28,102,2
2020-03-29,91,1
2020-03-30,127,2
2020-03-31,111,0
2020-04-01,75,2
2020-04-02,96,2
2020-04-03,77,0
2020-04-04,64,2
2020-04-05,75,1
2020-04-06,61,0
2020-04-07,60,0
2020-04-08,58,0
2020-04-09,52,0
2020-04-10,49,0
2020-04-11,28,2
2020-04-12,33,1
2020-04-13,45,0
2020-04-14,35,2
2020-04-15,24,1
2020-04-16,28,1
2020-04-17,25,1
2020-04-18,19,0
2020-04-19,20,0
2020-04-20,26,1
2020-04-21,23,0
2020-04-22,15,0
2020-04-23,16,0
2020-04-24,18,1
2020-04-25,14,0
2020-04-26,13,0
2020-04-27,14,0
2020-04-28,14,1
2020-04-29,12,0
2020-04-30,17,1
2020-05-01,9,0
2020-05-02,9,0
2020-05-03,11,0
2020-05-04,11,1
2020-05-05,3,0
2020-05-06,7,0
2020-05-07,9,1
2020-05-08,7,0
2020-05-09,5,0
2020-05-10,4,0
2020-05-11,7,1
2020-05-12,2,0
2020-05-13,3,1
2020-05-14,8,1
2020-05-15,3,0
2020-05-16,7,1
2020-05-17,4,0
2020-05-18,4,0
2020-05-19,1,0
2020-05-20,2,0
2020-05-21,2,0
2020-05-22,4,0
2020-05-23,4,0
2020-05-24,7,0
2020-05-25,1,0
2020-05-26,4,0
2020-05-27,3,1
2020-05-28,1,0
2020-05-29,1,2
2020-05-30,3,0
2020-05-31,3,0
2020-06-01,5,0
2020-06-02,1,0
2020-06-03,5,0
2020-06-04,5,1
2020-06-05,3,0
2020-06-06,2,0
2020-06-07,3,0
2020-06-08,0,0
2020-06-09,2,0
2020-06-10,2,0
2020-06-11,1,0
2020-06-12,3,0
2020-06-13,2,0
2020-06-14,0,0
2020-06-15,1,0
2020-06-16,2,0
2020-06-17,0,0
2020-06-18,1,0
2020-06-19,0,0
2020-06-20,2,0
2020-06-21,0,0
2020-06-22,3,0
2020-06-23,1,0
2020-06-24,1,0
2020-06-25,0,0
2020-06-26,0,0
2020-06-27,0,0
2020-06-28,0,0
2020-06-29,0,0
2020-06-30,2,0
2020-07-01,0,0
2020-07-02,2,1
2020-07-03,0,0
2020-07-04,1,0
2020-07-05,0,0
2020-07-06,0,0
2020-07-07,1,0
2020-07-08,2,0
2020-07-09,1,0
2020-07-10,1,0
2020-07-11,0,0
2020-07-12,1,0
2020-07-13,0,0
2020-07-14,0,0
2020-07-15,1,0
2020-07-16,1,0
2020-07-17,0,0
2020-07-18,0,0
2020-07-19,1,0
2020-07-20,0,1
2020-07-21,2,0
2020-07-22,1,0
2020-07-23,1,0
2020-07-24,1,0
2020-07-25,1,0
2020-07-26,3,0
2020-07-27,3,0
2020-07-28,0,0
2020-07-29,0,0
2020-07-30,3,0
2020-07-31,4,0
2020-08-01,2,0
2020-08-02,2,0
2020-08-03,3,0
2020-08-04,3,0
2020-08-05,2,0
2020-08-06,3,0
2020-08-07,1,0
2020-08-08,1,0
2020-08-09,5,1
2020-08-10,4,0
2020-08-11,3,0
2020-08-12,4,0
2020-08-13,4,0
2020-08-14,6,0
2020-08-15,1,0
2020-08-16,4,0
2020-08-17,7,1
2020-08-18,2,0
2020-08-19,3,0
2020-08-20,6,0
2020-08-21,5,0
2020-08-22,0,0
2020-08-23,5,0
2020-08-24,2,0
2020-08-25,3,0
2020-08-26,0,0
2020-08-27,2,0
2020-08-28,2,0
2020-08-29,3,0
2020-08-30,3,0
2020-08-31,1,0
2020-09-01,2,0
2020-09-02,2,0
2020-09-03,3,0
2020-09-04,4,0
2020-09-05,1,0
2020-09-06,4,0
2020-09-07,3,0
2020-09-08,3,0
2020-09-09,4,0
2020-09-10,5,0
2020-09-11,6,0
2020-09-12,6,0
2020-09-13,4,0
2020-09-14,10,1
2020-09-15,4,0
2020-09-16,1,0
2020-09-17,5,0
2020-09-18,7,0
2020-09-19,14,0
2020-09-20,13,0
2020-09-21,13,0
2020-09-22,10,0
2020-09-23,13,0
2020-09-24,11,0
2020-09-25,18,0
2020-09-26,13,0
2020-09-27,17,1
2020-09-28,15,0
2020-09-29,22,1
2020-09-30,15,0
2020-10-01,13,0
2020-10-02,14,0
2020-10-03,19,0
2020-10-04,21,0
2020-10-05,28,0
2020-10-06,34,0
2020-10-07,29,1
2020-10-08,22,0
2020-10-09,28,0
2020-10-10,27,0
2020-10-11,19,0
2020-10-12,41,0
2020-10-13,36,0
2020-10-14,35,0
2020-10-15,36,2
2020-10-16,55,0
2020-10-17,30,0
2020-10-18,41,0
2020-10-19,58,1
2020-10-20,49,1
2020-10-21,48,0
2020-10-22,43,0
2020-10-23,53,0
2020-10-24,36,1
2020-10-25,47,0
2020-10-26,60,0
2020-10-27,49,0
2020-10-28,51,0
2020-10-29,46,0
2020-10-30,42,0
2020-10-31,48,0
2020-11-01,43,0
2020-11-02,59,0
2020-11-03,31,1
2020-11-04,39,0
2020-11-05,35,0
2020-11-06,35,0
2020-11-07,39,0
2020-11-08,44,0
2020-11-09,41,0
2020-11-10,37,0
2020-11-11,36,0
2020-11-12,41,0
2020-11-13,31,0
2020-11-14,22,0
2020-11-15,34,0
2020-11-16,36,0
2020-11-17,29,0
2020-11-18,31,0
2020-11-19,39,0
2020-11-20,28,1
2020-11-21,21,0
2020-11-22,25,0
2020-11-23,26,0
2020-11-24,34,0
2020-11-25,41,0
2020-11-26,30,0
2020-11-27,17,0
2020-11-28,21,0
2020-11-29,18,0
2020-11-30,24,2
2020-12-01,30,0
2020-12-02,30,0
2020-12-03,30,0
2020-12-04,33,0
2020-12-05,25,0
2020-12-06,28,0
2020-12-07,21,0
2020-12-08,40,0
2020-12-09,31,0
2020-12-10,33,0
2020-12-11,36,0
2020-12-12,22,0
2020-12-13,42,0
2020-12-14,24,1
2020-12-15,44,1
2020-12-16,36,0
2020-12-17,48,0
2020-12-18,38,1
2020-12-19,43,0
2020-12-20,55,0
2020-12-21,32,0
2020-12-22,43,0
2020-12-23,48,0
2020-12-24,49,0
2020-12-25,36,0
2020-12-26,42,0
2020-12-27,44,0
2020-12-28,68,0
2020-12-29,61,0
2020-12-30,45,0
2020-12-31,39,1
2021-01-01,40,0
2021-01-02,40,0
2021-01-03,45,0
2021-01-04,58,0
2021-01-05,54,0
2021-01-06,45,0
2021-01-07,38,0
2021-01-08,45,0
2021-01-09,31,0
2021-01-10,31,0
2021-01-11,38,0
2021-01-12,45,0
2021-01-13,36,0
2021-01-14,34,1
2021-01-15,37,0
2021-01-16,27,0
2021-01-17,38,0
2021-01-18,41,0
2021-01-19,34,0
2021-01-20,33,0
2021-01-21,39,0
2021-01-22,35,0
2021-01-23,33,0
2021-01-24,26,0
2021-01-25,54,1
2021-01-26,34,0
2021-01-27,28,0
2021-01-28,43,1
2021-01-29,27,0
2021-01-30,31,0
2021-01-31,35,1
2021-02-01,29,1
2021-02-02,28,0
2021-02-03,29,0
2021-02-04,26,0
2021-02-05,19,0
2021-02-06,21,0
2021-02-07,21,0
2021-02-08,32,0
2021-02-09,19,1
2021-02-10,28,0
2021-02-11,32,0
2021-02-12,33,0
2021-02-13,22,0
2021-02-14,26,0
2021-02-15,36,0
2021-02-16,39,0
2021-02-17,36,0
2021-02-18,26,1
2021-02-19,32,0
2021-02-20,40,0
2021-02-21,36,0
2021-02-22,32,0
2021-02-23,26,0
2021-02-24,29,1
2021-02-25,47,0
2021-02-26,29,0
2021-02-27,20,0
2021-02-28,42,0
2021-03-01,50,1
2021-03-02,39,0
2021-03-03,34,0
2021-03-04,42,0
2021-03-05,36,0
2021-03-06,38,0
2021-03-07,33,0
2021-03-08,42,0
2021-03-09,35,0
2021-03-10,43,0
2021-03-11,42,0
2021-03-12,31,0
2021-03-13,34,0
2021-03-14,41,0
2021-03-15,45,0
2021-03-16,45,0
2021-03-17,38,0
2021-03-18,54,0
2021-03-19,48,0
2021-03-20,38,0
2021-03-21,52,0
2021-03-22,40,0
2021-03-23,42,0
2021-03-24,37,0
2021-03-25,58,0
2021-03-26,60,0
2021-03-27,40,0
2021-03-28,34,0
2021-03-29,48,0
2021-03-30,51,0
2021-03-31,60,0
2021-04-01,46,0
2021-04-02,67,1
2021-04-03,46,0
2021-04-04,54,0
2021-04-05,53,0
2021-04-06,55,0
2021-04-07,62,1
2021-04-08,48,0
2021-04-09,55,0
2021-04-10,51,0
2021-04-11,58,0
2021-04-12,48,0
2021-04-13,44,0
2021-04-14,54,0
2021-04-15,64,0
2021-04-16,52,0
2021-04-17,54,0
2021-04-18,54,0
2021-04-19,64,0
2021-04-20,52,0
2021-04-21,51,0
2021-04-22,45,0
2021-04-23,64,0
2021-04-24,51,0
2021-04-25,43,0
2021-04-26,60,0
2021-04-27,52,0
2021-04-28,48,0
2021-04-29,66,0
2021-04-30,51,0
2021-05-01,38,0
2021-05-02,67,0
2021-05-03,52,0
2021-05-04,51,0
2021-05-05,43,1
2021-05-06,45,0
2021-05-07,46,0
2021-05-08,38,0
2021-05-09,36,0
2021-05-10,36,0
2021-05-11,41,0
2021-05-12,37,0
2021-05-13,27,0
2021-05-14,32,0
2021-05-15,33,0
2021-05-16,25,0
2021-05-17,37,0
2021-05-18,33,0
2021-05-19,23,0
2021-05-20,23,0
2021-05-21,23,0
2021-05-22,26,0
2021-05-23,21,0
2021-05-24,30,0
2021-05-25,17,0
2021-05-26,13,0
2021-05-27,18,0
2021-05-28,16,0
2021-05-29,10,1
