date,0,1
2020-02-27,2,2
2020-02-28,4,0
2020-02-29,1,0
2020-03-01,7,1
2020-03-02,10,1
2020-03-03,8,0
2020-03-04,10,3
2020-03-05,11,1
2020-03-06,21,1
2020-03-07,7,3
2020-03-08,18,5
2020-03-09,27,5
2020-03-10,28,4
2020-03-11,44,5
2020-03-12,54,4
2020-03-13,76,4
2020-03-14,61,3
2020-03-15,69,8
2020-03-16,142,19
2020-03-17,145,12
2020-03-18,177,14
2020-03-19,261,24
2020-03-20,241,25
2020-03-21,204,13
2020-03-22,236,17
2020-03-23,454,23
2020-03-24,428,24
2020-03-25,442,21
2020-03-26,444,31
2020-03-27,562,33
2020-03-28,303,23
2020-03-29,258,17
2020-03-30,442,29
2020-03-31,310,39
2020-04-01,316,35
2020-04-02,350,37
2020-04-03,340,49
2020-04-04,187,24
2020-04-05,230,20
2020-04-06,328,51
2020-04-07,204,51
2020-04-08,209,31
2020-04-09,188,35
2020-04-10,205,38
2020-04-11,133,20
2020-04-12,137,32
2020-04-13,167,30
2020-04-14,162,33
2020-04-15,119,16
2020-04-16,117,21
2020-04-17,139,23
2020-04-18,80,15
2020-04-19,83,12
2020-04-20,111,21
2020-04-21,118,25
2020-04-22,91,21
2020-04-23,95,35
2020-04-24,78,24
2020-04-25,42,20
2020-04-26,43,22
2020-04-27,60,17
2020-04-28,91,24
2020-04-29,60,18
2020-04-30,63,18
2020-05-01,52,8
2020-05-02,27,12
2020-05-03,37,9
2020-05-04,59,23
2020-05-05,28,6
2020-05-06,59,15
2020-05-07,46,13
2020-05-08,56,25
2020-05-09,30,5
2020-05-10,25,12
2020-05-11,44,19
2020-05-12,27,20
2020-05-13,37,18
2020-05-14,26,13
2020-05-15,31,13
2020-05-16,18,4
2020-05-17,30,10
2020-05-18,36,12
2020-05-19,17,10
2020-05-20,31,13
2020-05-21,14,5
2020-05-22,32,17
2020-05-23,14,8
2020-05-24,17,16
2020-05-25,35,21
2020-05-26,25,10
2020-05-27,16,10
2020-05-28,16,8
2020-05-29,24,12
2020-05-30,19,5
2020-05-31,12,7
2020-06-01,15,6
2020-06-02,24,17
2020-06-03,19,8
2020-06-04,14,16
2020-06-05,9,12
2020-06-06,4,5
2020-06-07,5,11
2020-06-08,11,6
2020-06-09,9,8
2020-06-10,5,6
2020-06-11,14,10
2020-06-12,8,3
2020-06-13,4,4
2020-06-14,3,5
2020-06-15,5,4
2020-06-16,8,7
2020-06-17,7,6
2020-06-18,4,10
2020-06-19,4,6
2020-06-20,4,4
2020-06-21,5,7
2020-06-22,7,6
2020-06-23,6,9
2020-06-24,5,11
2020-06-25,9,7
2020-06-26,2,6
2020-06-27,2,2
2020-06-28,5,3
2020-06-29,8,5
2020-06-30,3,5
2020-07-01,4,5
2020-07-02,4,2
2020-07-03,6,4
2020-07-04,0,3
2020-07-05,2,6
2020-07-06,2,4
2020-07-07,4,4
2020-07-08,4,3
2020-07-09,6,5
2020-07-10,7,6
2020-07-11,2,2
2020-07-12,3,3
2020-07-13,5,4
2020-07-14,6,4
2020-07-15,2,4
2020-07-16,2,6
2020-07-17,6,1
2020-07-18,6,7
2020-07-19,7,1
2020-07-20,4,4
2020-07-21,6,5
2020-07-22,4,1
2020-07-23,10,6
2020-07-24,10,0
2020-07-25,10,3
2020-07-26,4,2
2020-07-27,6,5
2020-07-28,10,2
2020-07-29,4,0
2020-07-30,15,3
2020-07-31,11,1
2020-08-01,8,3
2020-08-02,11,2
2020-08-03,15,3
2020-08-04,8,3
2020-08-05,8,3
2020-08-06,11,2
2020-08-07,14,2
2020-08-08,18,1
2020-08-09,19,4
2020-08-10,15,4
2020-08-11,27,6
2020-08-12,20,0
2020-08-13,19,5
2020-08-14,12,3
2020-08-15,15,3
2020-08-16,17,4
2020-08-17,19,8
2020-08-18,11,1
2020-08-19,17,2
2020-08-20,24,2
2020-08-21,18,9
2020-08-22,10,4
2020-08-23,14,2
2020-08-24,11,4
2020-08-25,20,3
2020-08-26,12,6
2020-08-27,7,1
2020-08-28,12,2
2020-08-29,2,2
2020-08-30,10,2
2020-08-31,16,3
2020-09-01,14,1
2020-09-02,17,9
2020-09-03,12,3
2020-09-04,17,5
2020-09-05,18,3
2020-09-06,23,6
2020-09-07,29,5
2020-09-08,23,5
2020-09-09,34,10
2020-09-10,18,4
2020-09-11,42,3
2020-09-12,20,1
2020-09-13,25,5
2020-09-14,52,8
2020-09-15,40,3
2020-09-16,49,7
2020-09-17,55,8
2020-09-18,80,2
2020-09-19,60,5
2020-09-20,51,2
2020-09-21,81,3
2020-09-22,71,3
2020-09-23,96,6
2020-09-24,106,7
2020-09-25,92,6
2020-09-26,79,2
2020-09-27,81,5
2020-09-28,112,3
2020-09-29,100,6
2020-09-30,113,1
2020-10-01,111,12
2020-10-02,122,4
2020-10-03,137,5
2020-10-04,104,3
2020-10-05,165,5
2020-10-06,156,3
2020-10-07,147,5
2020-10-08,161,3
2020-10-09,209,6
2020-10-10,152,3
2020-10-11,159,3
2020-10-12,241,3
2020-10-13,247,6
2020-10-14,205,4
2020-10-15,219,6
2020-10-16,221,6
2020-10-17,214,3
2020-10-18,188,5
2020-10-19,283,12
2020-10-20,243,13
2020-10-21,273,3
2020-10-22,281,4
2020-10-23,310,10
2020-10-24,208,7
2020-10-25,252,7
2020-10-26,341,3
2020-10-27,292,3
2020-10-28,276,6
2020-10-29,273,9
2020-10-30,290,12
2020-10-31,201,6
2020-11-01,220,3
2020-11-02,385,12
2020-11-03,239,5
2020-11-04,246,5
2020-11-05,242,4
2020-11-06,241,8
2020-11-07,153,9
2020-11-08,160,2
2020-11-09,296,6
2020-11-10,226,7
2020-11-11,235,4
2020-11-12,206,8
2020-11-13,246,6
2020-11-14,141,3
2020-11-15,146,9
2020-11-16,255,16
2020-11-17,201,10
2020-11-18,194,6
2020-11-19,192,12
2020-11-20,171,4
2020-11-21,141,2
2020-11-22,167,7
2020-11-23,220,8
2020-11-24,155,13
2020-11-25,163,3
2020-11-26,192,7
2020-11-27,181,10
2020-11-28,101,3
2020-11-29,119,2
2020-11-30,173,5
2020-12-01,153,1
2020-12-02,169,4
2020-12-03,187,2
2020-12-04,207,10
2020-12-05,146,5
2020-12-06,141,5
2020-12-07,221,8
2020-12-08,180,8
2020-12-09,183,6
2020-12-10,200,7
2020-12-11,258,11
2020-12-12,156,2
2020-12-13,180,8
2020-12-14,279,9
2020-12-15,221,3
2020-12-16,246,7
2020-12-17,256,11
2020-12-18,287,4
2020-12-19,183,5
2020-12-20,191,4
2020-12-21,346,3
2020-12-22,279,6
2020-12-23,293,7
2020-12-24,302,10
2020-12-25,232,5
2020-12-26,238,4
2020-12-27,269,3
2020-12-28,449,5
2020-12-29,250,3
2020-12-30,263,9
2020-12-31,265,5
2021-01-01,213,3
2021-01-02,233,2
2021-01-03,230,7
2021-01-04,332,5
2021-01-05,284,6
2021-01-06,244,7
2021-01-07,241,6
2021-01-08,243,7
2021-01-09,162,2
2021-01-10,189,3
2021-01-11,275,8
2021-01-12,211,8
2021-01-13,239,6
2021-01-14,207,8
2021-01-15,218,9
2021-01-16,163,3
2021-01-17,150,6
2021-01-18,247,9
2021-01-19,217,6
2021-01-20,188,4
2021-01-21,230,9
2021-01-22,209,7
2021-01-23,158,3
2021-01-24,153,1
2021-01-25,210,6
2021-01-26,175,8
2021-01-27,183,6
2021-01-28,204,3
2021-01-29,218,6
2021-01-30,132,4
2021-01-31,149,6
2021-02-01,233,6
2021-02-02,179,7
2021-02-03,169,7
2021-02-04,186,11
2021-02-05,182,12
2021-02-06,129,3
2021-02-07,118,3
2021-02-08,191,4
2021-02-09,189,5
2021-02-10,191,5
2021-02-11,176,8
2021-02-12,181,4
2021-02-13,113,3
2021-02-14,140,4
2021-02-15,218,4
2021-02-16,176,5
2021-02-17,164,10
2021-02-18,196,8
2021-02-19,159,5
2021-02-20,126,3
2021-02-21,126,7
2021-02-22,212,9
2021-02-23,163,6
2021-02-24,176,8
2021-02-25,154,7
2021-02-26,193,8
2021-02-27,133,3
2021-02-28,147,9
2021-03-01,231,8
2021-03-02,169,7
2021-03-03,150,6
2021-03-04,171,5
2021-03-05,172,8
2021-03-06,115,9
2021-03-07,150,5
2021-03-08,220,7
2021-03-09,184,8
2021-03-10,182,11
2021-03-11,190,4
2021-03-12,188,7
2021-03-13,162,8
2021-03-14,155,6
2021-03-15,223,3
2021-03-16,209,4
2021-03-17,192,9
2021-03-18,231,8
2021-03-19,223,3
2021-03-20,176,1
2021-03-21,193,3
2021-03-22,278,4
2021-03-23,218,9
2021-03-24,237,7
2021-03-25,239,7
2021-03-26,276,3
2021-03-27,157,6
2021-03-28,190,5
2021-03-29,334,11
2021-03-30,240,5
2021-03-31,250,10
2021-04-01,262,4
2021-04-02,228,8
2021-04-03,164,2
2021-04-04,204,5
2021-04-05,221,6
2021-04-06,275,6
2021-04-07,243,9
2021-04-08,239,9
2021-04-09,291,7
2021-04-10,206,2
2021-04-11,197,6
2021-04-12,235,10
2021-04-13,219,5
2021-04-14,244,5
2021-04-15,236,9
2021-04-16,253,6
2021-04-17,205,5
2021-04-18,210,4
2021-04-19,334,4
2021-04-20,276,9
2021-04-21,275,4
2021-04-22,228,6
2021-04-23,252,14
2021-04-24,199,4
2021-04-25,221,4
2021-04-26,333,6
2021-04-27,182,6
2021-04-28,326,5
2021-04-29,283,3
2021-04-30,250,6
2021-05-01,180,0
2021-05-02,181,4
2021-05-03,276,6
2021-05-04,226,4
2021-05-05,194,3
2021-05-06,215,5
2021-05-07,232,3
2021-05-08,150,4
2021-05-09,163,3
2021-05-10,246,3
2021-05-11,190,3
2021-05-12,172,4
2021-05-13,149,2
2021-05-14,208,2
2021-05-15,139,3
2021-05-16,128,5
2021-05-17,189,6
2021-05-18,153,5
2021-05-19,136,6
2021-05-20,150,9
2021-05-21,139,2
2021-05-22,89,4
2021-05-23,81,5
2021-05-24,99,2
2021-05-25,120,3
2021-05-26,80,2
2021-05-27,89,4
2021-05-28,89,1
2021-05-29,56,3
2021-05-30,54,5
2021-05-31,84,7
2021-06-01,67,4
2021-06-02,63,5
2021-06-03,55,3
2021-06-04,79,5
2021-06-05,42,5
2021-06-06,43,6
2021-06-07,48,5
2021-06-08,52,1
2021-06-09,39,2
2021-06-10,39,0
2021-06-11,34,0
2021-06-12,22,3
2021-06-13,22,3
2021-06-14,42,6
2021-06-15,24,5
2021-06-16,26,3
2021-06-17,27,2
2021-06-18,29,5
2021-06-19,12,2
2021-06-20,17,5
